id,items_,filename,from_,to_
4446,i0,cta0058.seg_B2,124102.0,126818.0
4447,d,cta0058.seg_B2,126818.0,129214.0
4448,d,cta0058.seg_B2,129214.0,132028.0
4449,a2,cta0058.seg_B2,132028.0,133304.0
4450,k,cta0058.seg_B2,133304.0,137384.0
4451,a1,cta0058.seg_B2,137384.0,140730.0
4452,n,cta0058.seg_B2,140730.0,143268.0
4453,c,cta0058.seg_B2,143268.0,149232.0
4454,a0,cta0058.seg_B2,149232.0,155184.0
4455,v,cta0058.seg_B2,213916.0,218820.0
4456,a1,cta0058.seg_B2,218820.0,221854.0
4457,p',cta0058.seg_B2,221854.0,226018.0
4458,e0,cta0058.seg_B2,226018.0,229748.0
4459,r,cta0058.seg_B2,229748.0,231854.0
4460,v,cta0058.seg_B2,231854.0,234182.0
4461,y4,cta0058.seg_B2,234182.0,238504.0
4462,h,cta0058.seg_B2,238504.0,247428.0
4463,t,cta0058.seg_B2,254960.0,258418.0
4464,y0,cta0058.seg_B2,258418.0,260824.0
4465,u1,cta0058.seg_B2,260824.0,264598.0
4466,zh,cta0058.seg_B2,264598.0,267938.0
4467,e0,cta0058.seg_B2,267938.0,269998.0
4468,n,cta0058.seg_B2,269998.0,272768.0
4469,a2,cta0058.seg_B2,272768.0,274908.0
4470,ch,cta0058.seg_B2,274908.0,280164.0
4471,i1,cta0058.seg_B2,280164.0,281776.0
4472,n,cta0058.seg_B2,281776.0,285364.0
4473,a0,cta0058.seg_B2,285364.0,289180.0
4474,l,cta0058.seg_B2,289180.0,291526.0
4475,e0,cta0058.seg_B2,291526.0,294116.0
4476,t,cta0058.seg_B2,294116.0,296928.0
4477,a4,cta0058.seg_B2,296928.0,298544.0
4478,t,cta0058.seg_B2,298544.0,302206.0
4479,r,cta0058.seg_B2,302206.0,303786.0
4480,a2,cta0058.seg_B2,303786.0,305314.0
4481,z,cta0058.seg_B2,305314.0,308074.0
4482,g,cta0058.seg_B2,308074.0,310752.0
4483,a1,cta0058.seg_B2,310752.0,314704.0
4484,v,cta0058.seg_B2,314704.0,317964.0
4485,o0,cta0058.seg_B2,317964.0,321026.0
4486,r,cta0058.seg_B2,321026.0,323778.0
4487,p,cta0058.seg_B2,323778.0,327902.0
4488,r,cta0058.seg_B2,327902.0,329066.0
4489,a0,cta0058.seg_B2,329066.0,333024.0
4490,v,cta0058.seg_B2,333024.0,335628.0
4491,d,cta0058.seg_B2,335628.0,338450.0
4492,a4,cta0058.seg_B2,338450.0,340980.0
4493,zh,cta0058.seg_B2,340980.0,344658.0
4494,y4,cta0058.seg_B2,344658.0,350564.0
4495,m,cta0059.seg_B2,0.0,4680.0
4496,n,cta0059.seg_B2,4680.0,7156.0
4497,o0,cta0059.seg_B2,7156.0,9816.0
4498,g,cta0059.seg_B2,9816.0,13406.0
4499,a4,cta0059.seg_B2,13406.0,16276.0
4500,r,cta0059.seg_B2,16276.0,17560.0
4501,a0,cta0059.seg_B2,17560.0,22934.0
4502,s,cta0059.seg_B2,22934.0,26748.0
4503,n,cta0059.seg_B2,26748.0,28476.0
4504,a2,cta0059.seg_B2,28476.0,30890.0
4505,ch,cta0059.seg_B2,30890.0,36552.0
4506,i1,cta0059.seg_B2,36552.0,38166.0
4507,n,cta0059.seg_B2,38166.0,41610.0
4508,a0,cta0059.seg_B2,41610.0,44622.0
4509,l,cta0059.seg_B2,44622.0,48986.0
4510,a1,cta0060.seg_B2,0.0,3782.0
4511,v,cta0060.seg_B2,3782.0,6850.0
4512,a2,cta0060.seg_B2,6850.0,8918.0
4513,f,cta0060.seg_B2,8918.0,11582.0
4514,t,cta0060.seg_B2,11582.0,15054.0
4515,a1,cta0060.seg_B2,15054.0,18604.0
4516,r,cta0060.seg_B2,18604.0,20238.0
4517,y0,cta0060.seg_B2,20238.0,25348.0
4518,h,cta0060.seg_B2,25348.0,32380.0
4519,e0,cta0060.seg_B2,53138.0,56984.0
4520,t,cta0060.seg_B2,56984.0,60252.0
4521,a4,cta0060.seg_B2,60252.0,63018.0
4522,n,cta0060.seg_B2,63018.0,66304.0
4523,u0,cta0060.seg_B2,66304.0,70040.0
4524,zh,cta0060.seg_B2,70040.0,73706.0
4525,n,cta0060.seg_B2,73706.0,76298.0
4526,a4,cta0060.seg_B2,76298.0,78688.0
4527,f,cta0060.seg_B2,78688.0,82592.0
4528,s',cta0060.seg_B2,82592.0,88836.0
4529,e0,cta0060.seg_B2,88836.0,93780.0
4530,m,cta0060.seg_B2,93780.0,96844.0
4531,n,cta0060.seg_B2,96844.0,99778.0
4532,a0,cta0060.seg_B2,99778.0,105112.0
4533,m,cta0060.seg_B2,105112.0,109244.0
4534,i1,cta0060.seg_B2,129668.0,134366.0
4535,f,cta0060.seg_B2,134366.0,138496.0
4536,p',cta0060.seg_B2,138496.0,142894.0
4537,e0,cta0060.seg_B2,142894.0,147390.0
4538,r,cta0060.seg_B2,147390.0,149104.0
4539,v,cta0060.seg_B2,149104.0,152198.0
4540,u4,cta0060.seg_B2,152198.0,156636.0
4541,j,cta0060.seg_B2,156636.0,159978.0
4542,o0,cta0060.seg_B2,159978.0,163262.0
4543,ch,cta0060.seg_B2,163262.0,168456.0
4544,i4,cta0060.seg_B2,168456.0,169258.0
4545,r',cta0060.seg_B2,169258.0,170750.0
4546,i4,cta0060.seg_B2,170750.0,173498.0
4547,t,cta0060.seg_B2,173498.0,176156.0
4548,t,cta0060.seg_B2,176156.0,179228.0
4549,v,cta0060.seg_B2,179228.0,181170.0
4550,a1,cta0060.seg_B2,181170.0,185166.0
4551,j,cta0060.seg_B2,185166.0,187600.0
4552,e0,cta0060.seg_B2,187600.0,190862.0
4553,m,cta0060.seg_B2,190862.0,196010.0
4554,a0,cta0060.seg_B2,196010.0,202632.0
4555,m',cta0060.seg_B2,202632.0,206844.0
4556,i4,cta0060.seg_B2,206844.0,212264.0
4557,v',cta0061.seg_B2,0.0,6188.0
4558,i0,cta0061.seg_B2,6188.0,10700.0
4559,t',cta0061.seg_B2,10700.0,15864.0
4560,k,cta0061.seg_B2,15864.0,19942.0
4561,a4,cta0061.seg_B2,19942.0,21572.0
4562,r,cta0061.seg_B2,21572.0,23420.0
4563,a1,cta0061.seg_B2,23420.0,27638.0
4564,d,cta0061.seg_B2,27638.0,31046.0
4565,n,cta0061.seg_B2,31046.0,34314.0
4566,o0,cta0061.seg_B2,34314.0,37904.0
4567,j,cta0061.seg_B2,37904.0,40678.0
4568,m,cta0061.seg_B2,40678.0,44982.0
4569,o0,cta0061.seg_B2,44982.0,47802.0
4570,j,cta0061.seg_B2,47802.0,51662.0
4571,j,cta0061.seg_B2,70264.0,74356.0
4572,a0,cta0061.seg_B2,74356.0,78050.0
4573,zh,cta0061.seg_B2,78050.0,80318.0
4574,y4,cta0061.seg_B2,80318.0,82998.0
4575,t',cta0061.seg_B2,82998.0,86922.0
4576,i1,cta0061.seg_B2,86922.0,87850.0
4577,b',cta0061.seg_B2,87850.0,90772.0
4578,a0,cta0061.seg_B2,90772.0,94754.0
4579,p,cta0061.seg_B2,94754.0,98688.0
4580,a2,cta0061.seg_B2,98688.0,100984.0
4581,n',cta0061.seg_B2,100984.0,103442.0
4582,i1,cta0061.seg_B2,103442.0,106684.0
4583,m,cta0061.seg_B2,106684.0,111164.0
4584,a0,cta0061.seg_B2,111164.0,118344.0
4585,j,cta0061.seg_B2,118344.0,121310.0
4586,u4,cta0061.seg_B2,121310.0,126878.0
4587,i1,cta0061.seg_B2,135214.0,139752.0
4588,zh,cta0061.seg_B2,139752.0,143496.0
4589,a1,cta0061.seg_B2,143496.0,146316.0
4590,l',cta0061.seg_B2,146316.0,149510.0
4591,e0,cta0061.seg_B2,149510.0,154642.0
4592,j,cta0061.seg_B2,154642.0,157502.0
4593,k,cta0061.seg_B2,157502.0,161846.0
4594,a0,cta0061.seg_B2,161846.0,165040.0
4595,k,cta0061.seg_B2,165040.0,168506.0
4596,n',cta0061.seg_B2,168506.0,171722.0
4597,i1,cta0061.seg_B2,171722.0,173794.0
4598,k,cta0061.seg_B2,173794.0,177282.0
4599,t,cta0061.seg_B2,177282.0,181956.0
4600,o0,cta0061.seg_B2,181956.0,189474.0
4601,i1,cta0061.seg_B2,201494.0,207088.0
4602,j,cta0061.seg_B2,207088.0,211572.0
4603,a0,cta0061.seg_B2,211572.0,216196.0
4604,g,cta0061.seg_B2,216196.0,219428.0
4605,a2,cta0061.seg_B2,219428.0,221448.0
4606,v,cta0061.seg_B2,221448.0,223810.0
4607,a1,cta0061.seg_B2,223810.0,227590.0
4608,r',cta0061.seg_B2,227590.0,229490.0
4609,u0,cta0061.seg_B2,229490.0,238440.0
4610,e0,cta0061.seg_B2,249404.0,255222.0
4611,t,cta0061.seg_B2,255222.0,259930.0
4612,a4,cta0061.seg_B2,259930.0,262498.0
4613,n,cta0061.seg_B2,262498.0,266816.0
4614,u0,cta0061.seg_B2,266816.0,273246.0
4615,zh,cta0061.seg_B2,273246.0,278000.0
4616,n,cta0061.seg_B2,278000.0,280550.0
4617,a4,cta0061.seg_B2,280550.0,286520.0
4618,p,cta0062.seg_B2,0.0,2568.0
4619,a1,cta0062.seg_B2,2568.0,7308.0
4620,v',cta0062.seg_B2,7308.0,11464.0
4621,e0,cta0062.seg_B2,11464.0,17826.0
4622,r',cta0062.seg_B2,17826.0,22150.0
4623,a1,cta0063.seg_B2,0.0,4546.0
4624,n,cta0063.seg_B2,4546.0,8218.0
4625,a0,cta0063.seg_B2,8218.0,12754.0
4626,a1,cta0063.seg_B2,12754.0,14442.0
4627,b,cta0063.seg_B2,14442.0,19062.0
4628,n',cta0063.seg_B2,19062.0,22018.0
4629,i1,cta0063.seg_B2,22018.0,25452.0
4630,l,cta0063.seg_B2,25452.0,28978.0
4631,a0,cta0063.seg_B2,28978.0,34490.0
4632,j,cta0063.seg_B2,34490.0,38282.0
4633,v,cta0063.seg_B2,38282.0,41992.0
4634,o0,cta0063.seg_B2,41992.0,49442.0
4635,j,cta0064.seg_B2,0.0,4458.0
4636,i1,cta0064.seg_B2,4458.0,7682.0
4637,j,cta0064.seg_B2,7682.0,10590.0
4638,o0,cta0064.seg_B2,10590.0,14710.0
4639,r,cta0064.seg_B2,14710.0,16758.0
4640,u0,cta0064.seg_B2,16758.0,21338.0
4641,k',cta0064.seg_B2,21338.0,26584.0
4642,i4,cta0064.seg_B2,26584.0,29656.0
4643,s',cta0064.seg_B2,29656.0,34276.0
4644,t',cta0064.seg_B2,34276.0,37946.0
4645,i0,cta0064.seg_B2,37946.0,40342.0
4646,s,cta0064.seg_B2,40342.0,43152.0
4647,k',cta0064.seg_B2,43152.0,48754.0
4648,i4,cta0064.seg_B2,48754.0,50322.0
4649,v,cta0064.seg_B2,50322.0,52610.0
4650,a4,cta0064.seg_B2,52610.0,54442.0
4651,l',cta0064.seg_B2,54442.0,57280.0
4652,i4,cta0064.seg_B2,57280.0,60348.0
4653,j,cta0064.seg_B2,60348.0,62890.0
4654,v,cta0064.seg_B2,62890.0,66674.0
4655,o0,cta0064.seg_B2,66674.0,70432.0
4656,f,cta0064.seg_B2,70432.0,73958.0
4657,s',cta0064.seg_B2,73958.0,78434.0
4658,o0,cta0064.seg_B2,78434.0,81596.0
4659,s',cta0064.seg_B2,81596.0,86744.0
4660,i1,cta0064.seg_B2,86744.0,88104.0
4661,l',cta0064.seg_B2,88104.0,91238.0
4662,n',cta0064.seg_B2,91238.0,96854.0
4663,e0,cta0064.seg_B2,96854.0,101464.0
4664,j,cta0064.seg_B2,101464.0,107992.0
4665,o0,cta0065.seg_B2,0.0,4768.0
4666,n,cta0065.seg_B2,4768.0,8032.0
4667,z,cta0065.seg_B2,8032.0,12662.0
4668,n,cta0065.seg_B2,12662.0,16002.0
4669,a0,cta0065.seg_B2,16002.0,22260.0
4670,l,cta0065.seg_B2,22260.0,27298.0
4671,e0,cta0065.seg_B2,47976.0,52168.0
4672,t,cta0065.seg_B2,52168.0,54962.0
4673,a4,cta0065.seg_B2,54962.0,56570.0
4674,v,cta0065.seg_B2,56570.0,59970.0
4675,n',cta0065.seg_B2,59970.0,62440.0
4676,i1,cta0065.seg_B2,62440.0,65140.0
4677,z,cta0065.seg_B2,65140.0,68714.0
4678,a0,cta0065.seg_B2,68714.0,72834.0
4679,p,cta0065.seg_B2,72834.0,77008.0
4680,n,cta0065.seg_B2,77008.0,79372.0
4681,a4,cta0065.seg_B2,79372.0,82192.0
4682,j,cta0065.seg_B2,82192.0,84352.0
4683,l',cta0065.seg_B2,84352.0,86966.0
4684,u1,cta0065.seg_B2,86966.0,89742.0
4685,b,cta0065.seg_B2,89742.0,92874.0
4686,o0,cta0065.seg_B2,92874.0,97840.0
4687,f',cta0065.seg_B2,97840.0,103400.0
4688,n',cta0065.seg_B2,103400.0,107202.0
4689,i1,cta0065.seg_B2,107202.0,109322.0
4690,p,cta0065.seg_B2,109322.0,113206.0
4691,a1,cta0065.seg_B2,113206.0,117222.0
4692,d',cta0065.seg_B2,117222.0,124362.0
4693,e0,cta0065.seg_B2,124362.0,129404.0
4694,l',cta0065.seg_B2,129404.0,132736.0
4695,n,cta0065.seg_B2,132736.0,136296.0
4696,a4,cta0065.seg_B2,136296.0,141506.0
4697,n,cta0066.seg_B2,0.0,5318.0
4698,o0,cta0066.seg_B2,5318.0,8116.0
4699,p,cta0066.seg_B2,8116.0,11406.0
4700,a1,cta0066.seg_B2,11406.0,14568.0
4701,ch,cta0066.seg_B2,14568.0,19370.0
4702,u0,cta0066.seg_B2,19370.0,23202.0
4703,s,cta0066.seg_B2,23202.0,26564.0
4704,t,cta0066.seg_B2,26564.0,29652.0
4705,v,cta0066.seg_B2,29652.0,31366.0
4706,a4,cta0066.seg_B2,31366.0,32576.0
4707,v,cta0066.seg_B2,32576.0,34106.0
4708,a4,cta0066.seg_B2,34106.0,35622.0
4709,l,cta0066.seg_B2,35622.0,39720.0
4710,r,cta0066.seg_B2,39720.0,41712.0
4711,a2,cta0066.seg_B2,41712.0,43898.0
4712,z,cta0066.seg_B2,43898.0,46418.0
4713,d,cta0066.seg_B2,46418.0,49178.0
4714,r,cta0066.seg_B2,49178.0,50946.0
4715,a1,cta0066.seg_B2,50946.0,55190.0
4716,zh,cta0066.seg_B2,55190.0,58254.0
4717,e0,cta0066.seg_B2,58254.0,63650.0
4718,n',cta0066.seg_B2,63650.0,67566.0
4719,i4,cta0066.seg_B2,67566.0,71076.0
4720,j,cta0066.seg_B2,71076.0,75946.0
4721,i1,cta0066.seg_B2,89338.0,92860.0
4722,a2,cta0066.seg_B2,92860.0,96818.0
4723,t,cta0066.seg_B2,96818.0,100384.0
4724,a1,cta0066.seg_B2,100384.0,104040.0
4725,d,cta0066.seg_B2,104040.0,107494.0
4726,v',cta0066.seg_B2,107494.0,110690.0
4727,i0,cta0066.seg_B2,110690.0,114890.0
4728,n,cta0066.seg_B2,114890.0,118570.0
4729,u4,cta0066.seg_B2,118570.0,123664.0
4730,l,cta0066.seg_B2,123664.0,126502.0
4731,l',cta0066.seg_B2,126502.0,128384.0
4732,e0,cta0066.seg_B2,128384.0,132830.0
4733,n,cta0066.seg_B2,132830.0,135454.0
4734,u4,cta0066.seg_B2,135454.0,139050.0
4735,l,cta0066.seg_B2,139050.0,142640.0
4736,o0,cta0066.seg_B2,142640.0,145298.0
4737,k,cta0066.seg_B2,145298.0,149334.0
4738,t',cta0066.seg_B2,149334.0,154326.0
4739,i4,cta0066.seg_B2,154326.0,155834.0
4740,m,cta0066.seg_B2,155834.0,160346.0
4741,t,cta0067.seg_B2,0.0,2764.0
4742,y0,cta0067.seg_B2,2764.0,6228.0
4743,n',cta0067.seg_B2,6228.0,9418.0
4744,i1,cta0067.seg_B2,9418.0,12014.0
4745,d,cta0067.seg_B2,12014.0,15464.0
4746,a1,cta0067.seg_B2,15464.0,19986.0
4747,l,cta0067.seg_B2,19986.0,22754.0
4748,zh,cta0067.seg_B2,22754.0,26984.0
4749,n,cta0067.seg_B2,26984.0,30268.0
4750,a0,cta0067.seg_B2,30268.0,34442.0
4751,b,cta0067.seg_B2,34442.0,37754.0
4752,y1,cta0067.seg_B2,37754.0,39868.0
4753,l,cta0067.seg_B2,39868.0,41508.0
4754,a0,cta0067.seg_B2,41508.0,44410.0
4755,s',cta0067.seg_B2,44410.0,48932.0
4756,i1,cta0067.seg_B2,48932.0,50638.0
4757,ch,cta0067.seg_B2,50638.0,55250.0
4758,a0,cta0067.seg_B2,55250.0,59448.0
4759,s,cta0067.seg_B2,59448.0,62326.0
4760,n,cta0067.seg_B2,62326.0,64084.0
4761,a2,cta0067.seg_B2,64084.0,67064.0
4762,ch,cta0067.seg_B2,67064.0,71792.0
4763,i1,cta0067.seg_B2,71792.0,74538.0
4764,n,cta0067.seg_B2,74538.0,77078.0
4765,a0,cta0067.seg_B2,77078.0,81766.0
4766,t',cta0067.seg_B2,81766.0,86442.0
4767,p,cta0067.seg_B2,86442.0,89900.0
4768,a2,cta0067.seg_B2,89900.0,91588.0
4769,f,cta0067.seg_B2,91588.0,93584.0
4770,t,cta0067.seg_B2,93584.0,96658.0
4771,a1,cta0067.seg_B2,96658.0,99396.0
4772,r',cta0067.seg_B2,99396.0,101400.0
4773,i0,cta0067.seg_B2,101400.0,104240.0
4774,l,cta0067.seg_B2,104240.0,106516.0
4775,o0,cta0067.seg_B2,106516.0,109204.0
4776,n,cta0067.seg_B2,109204.0,112496.0
4777,u1,cta0067.seg_B2,112496.0,114444.0
4778,g,cta0067.seg_B2,114444.0,118620.0
4779,r',cta0067.seg_B2,118620.0,120588.0
4780,u0,cta0067.seg_B2,120588.0,124334.0
4781,m,cta0067.seg_B2,124334.0,127748.0
4782,a4,cta0067.seg_B2,127748.0,133904.0
4783,n,cta0068.seg_B2,0.0,4158.0
4784,u1,cta0068.seg_B2,4158.0,7560.0
4785,h,cta0068.seg_B2,7560.0,12524.0
4786,a2,cta0068.seg_B2,12524.0,14324.0
4787,r,cta0068.seg_B2,14324.0,15942.0
4788,a1,cta0068.seg_B2,15942.0,20588.0
4789,sh,cta0068.seg_B2,20588.0,28212.0
4790,o0,cta0068.seg_B2,28212.0,36246.0
4791,n,cta0068.seg_B2,55784.0,59922.0
4792,u1,cta0068.seg_B2,59922.0,64100.0
4793,i1,cta0068.seg_B2,64100.0,67442.0
4794,z,cta0068.seg_B2,67442.0,71490.0
4795,v',cta0068.seg_B2,71490.0,74150.0
4796,i1,cta0068.seg_B2,74150.0,76976.0
4797,n',cta0068.seg_B2,76976.0,81014.0
4798,i0,cta0068.seg_B2,81014.0,84270.0
4799,m',cta0068.seg_B2,84270.0,88190.0
4800,i1,cta0068.seg_B2,88190.0,90526.0
4801,n',cta0068.seg_B2,90526.0,94484.0
4802,a0,cta0068.seg_B2,94484.0,100678.0
4803,n,cta0069.seg_B2,0.0,2554.0
4804,o0,cta0069.seg_B2,2554.0,5522.0
4805,j,cta0069.seg_B2,5522.0,9314.0
4806,a0,cta0069.seg_B2,9314.0,13552.0
4807,zh,cta0069.seg_B2,13552.0,15734.0
4808,y4,cta0069.seg_B2,15734.0,18826.0
4809,z,cta0069.seg_B2,18826.0,21942.0
4810,a1,cta0069.seg_B2,21942.0,25330.0
4811,b,cta0069.seg_B2,25330.0,28696.0
4812,o0,cta0069.seg_B2,28696.0,32136.0
4813,ch,cta0069.seg_B2,32136.0,36244.0
4814,u4,cta0069.seg_B2,36244.0,38776.0
4815,s',cta0069.seg_B2,38776.0,42434.0
4816,n',cta0069.seg_B2,42434.0,45808.0
4817,i4,cta0069.seg_B2,45808.0,49038.0
4818,a1,cta0069.seg_B2,49038.0,51266.0
4819,s',cta0069.seg_B2,51266.0,57306.0
4820,i1,cta0069.seg_B2,57306.0,58956.0
4821,b',cta0069.seg_B2,58956.0,63574.0
4822,e0,cta0069.seg_B2,63574.0,71078.0
4823,p,cta0069.seg_B2,76866.0,80620.0
4824,r,cta0069.seg_B2,80620.0,82806.0
4825,a0,cta0069.seg_B2,82806.0,88060.0
4826,v,cta0069.seg_B2,88060.0,90988.0
4827,d,cta0069.seg_B2,90988.0,93062.0
4828,a4,cta0069.seg_B2,93062.0,95366.0
4829,zh,cta0069.seg_B2,95366.0,99544.0
4830,y4,cta0069.seg_B2,99544.0,104056.0
4831,z,cta0070.seg_B2,0.0,5824.0
4832,a2,cta0070.seg_B2,5824.0,9020.0
4833,m,cta0070.seg_B2,9020.0,12382.0
4834,a1,cta0070.seg_B2,12382.0,15314.0
4835,l,cta0070.seg_B2,15314.0,17930.0
4836,ch,cta0070.seg_B2,17930.0,27298.0
4837,i0,cta0070.seg_B2,27298.0,33786.0
4838,p,cta0070.seg_B2,42968.0,47158.0
4839,a1,cta0070.seg_B2,47158.0,50772.0
4840,ch,cta0070.seg_B2,50772.0,56274.0
4841,t',cta0070.seg_B2,56274.0,60370.0
4842,i0,cta0070.seg_B2,60370.0,62586.0
4843,k,cta0070.seg_B2,62586.0,66142.0
4844,r',cta0070.seg_B2,66142.0,68276.0
4845,i0,cta0070.seg_B2,68276.0,70496.0
4846,k,cta0070.seg_B2,70496.0,74274.0
4847,n,cta0070.seg_B2,74274.0,76834.0
4848,u4,cta0070.seg_B2,76834.0,79194.0
4849,l,cta0070.seg_B2,79194.0,81728.0
4850,o0,cta0070.seg_B2,81728.0,84056.0
4851,n,cta0070.seg_B2,84056.0,86176.0
4852,sh,cta0070.seg_B2,86176.0,92608.0
4853,o0,cta0070.seg_B2,92608.0,95902.0
4854,p,cta0070.seg_B2,95902.0,99832.0
4855,a4,cta0070.seg_B2,99832.0,100872.0
4856,t,cta0070.seg_B2,100872.0,104906.0
4857,a4,cta0070.seg_B2,104906.0,107024.0
4858,m,cta0070.seg_B2,107024.0,111500.0
4859,l',cta0071.seg_B2,0.0,4390.0
4860,e0,cta0071.seg_B2,4390.0,9012.0
4861,n,cta0071.seg_B2,9012.0,12054.0
4862,a4,cta0071.seg_B2,12054.0,14164.0
4863,a1,cta0071.seg_B2,14164.0,16048.0
4864,t,cta0071.seg_B2,16048.0,19160.0
4865,a1,cta0071.seg_B2,19160.0,22026.0
4866,sh,cta0071.seg_B2,22026.0,27338.0
4867,l,cta0071.seg_B2,27338.0,29468.0
4868,a0,cta0071.seg_B2,29468.0,32170.0
4869,k,cta0071.seg_B2,32170.0,35252.0
4870,t,cta0071.seg_B2,35252.0,38528.0
4871,a1,cta0071.seg_B2,38528.0,42124.0
4872,h,cta0071.seg_B2,42124.0,45472.0
4873,t',cta0071.seg_B2,45472.0,51050.0
4874,e0,cta0071.seg_B2,51050.0,54642.0
4875,i1,cta0071.seg_B2,54642.0,57042.0
4876,p,cta0071.seg_B2,57042.0,61918.0
4877,r,cta0071.seg_B2,61918.0,63494.0
4878,a2,cta0071.seg_B2,63494.0,64854.0
4879,d,cta0071.seg_B2,64854.0,67202.0
4880,a1,cta0071.seg_B2,67202.0,70280.0
4881,l,cta0071.seg_B2,70280.0,73464.0
4882,zh,cta0071.seg_B2,73464.0,76720.0
4883,a0,cta0071.seg_B2,76720.0,80812.0
4884,l,cta0071.seg_B2,80812.0,83658.0
4885,a4,cta0071.seg_B2,83658.0,85422.0
4886,r,cta0071.seg_B2,85422.0,86544.0
4887,a1,cta0071.seg_B2,86544.0,89450.0
4888,s,cta0071.seg_B2,89450.0,93154.0
4889,k,cta0071.seg_B2,93154.0,96266.0
4890,l,cta0071.seg_B2,96266.0,98240.0
4891,a0,cta0071.seg_B2,98240.0,101684.0
4892,d,cta0071.seg_B2,101684.0,103930.0
4893,y4,cta0071.seg_B2,103930.0,104402.0
4894,v,cta0071.seg_B2,104402.0,106662.0
4895,a4,cta0071.seg_B2,106662.0,109142.0
4896,t',cta0071.seg_B2,109142.0,112342.0
4897,p,cta0071.seg_B2,112342.0,115842.0
4898,a1,cta0071.seg_B2,115842.0,120100.0
4899,s',cta0071.seg_B2,120100.0,123276.0
4900,t',cta0071.seg_B2,123276.0,127638.0
4901,e0,cta0071.seg_B2,127638.0,130898.0
4902,l',cta0071.seg_B2,130898.0,133068.0
4903,m,cta0071.seg_B2,133068.0,137614.0
4904,o0,cta0071.seg_B2,137614.0,142350.0
4905,l,cta0071.seg_B2,142350.0,144390.0
4906,ch,cta0071.seg_B2,144390.0,151656.0
4907,a4,cta0071.seg_B2,151656.0,157780.0
4908,a1,cta0072.seg_B2,0.0,4680.0
4909,n,cta0072.seg_B2,4680.0,8918.0
4910,a0,cta0072.seg_B2,8918.0,12136.0
4911,v,cta0072.seg_B2,12136.0,15572.0
4912,y0,cta0072.seg_B2,15572.0,19038.0
4913,n,cta0072.seg_B2,19038.0,22176.0
4914,u4,cta0072.seg_B2,22176.0,24884.0
4915,l,cta0072.seg_B2,24884.0,27962.0
4916,a4,cta0072.seg_B2,27962.0,30498.0
4917,i1,cta0072.seg_B2,30498.0,34500.0
4918,z,cta0072.seg_B2,34500.0,38566.0
4919,j,cta0072.seg_B2,38566.0,42244.0
4920,a0,cta0072.seg_B2,42244.0,46304.0
4921,sc,cta0072.seg_B2,46304.0,52608.0
4922,i4,cta0072.seg_B2,52608.0,53410.0
4923,k,cta0072.seg_B2,53410.0,57732.0
4924,a4,cta0072.seg_B2,57732.0,60124.0
4925,s,cta0072.seg_B2,60124.0,64700.0
4926,t,cta0072.seg_B2,64700.0,67734.0
4927,a1,cta0072.seg_B2,67734.0,70456.0
4928,j,cta0072.seg_B2,70456.0,74110.0
4929,a0,cta0072.seg_B2,74110.0,76844.0
4930,f,cta0072.seg_B2,76844.0,79908.0
4931,sh,cta0072.seg_B2,79908.0,83796.0
4932,y4,cta0072.seg_B2,83796.0,85112.0
4933,v,cta0072.seg_B2,85112.0,87376.0
4934,a4,cta0072.seg_B2,87376.0,90414.0
4935,v,cta0072.seg_B2,90414.0,93082.0
4936,g,cta0072.seg_B2,93082.0,96684.0
4937,a2,cta0072.seg_B2,96684.0,97756.0
4938,l,cta0072.seg_B2,97756.0,100132.0
4939,a1,cta0072.seg_B2,100132.0,103772.0
4940,v,cta0072.seg_B2,103772.0,106270.0
4941,a0,cta0072.seg_B2,106270.0,109146.0
4942,h,cta0072.seg_B2,109146.0,112050.0
4943,t,cta0072.seg_B2,112050.0,116406.0
4944,a1,cta0072.seg_B2,116406.0,119906.0
4945,h,cta0072.seg_B2,119906.0,123558.0
4946,t,cta0072.seg_B2,123558.0,128186.0
4947,y0,cta0072.seg_B2,128186.0,134332.0
4948,t,cta0072.seg_B2,149014.0,152970.0
4949,o0,cta0072.seg_B2,152970.0,157216.0
4950,l,cta0072.seg_B2,157216.0,162070.0
4951,s,cta0072.seg_B2,162070.0,166608.0
4952,t,cta0072.seg_B2,166608.0,169942.0
4953,u4,cta0072.seg_B2,169942.0,172666.0
4954,j,cta0072.seg_B2,172666.0,175468.0
4955,k,cta0072.seg_B2,175468.0,180742.0
4956,l',cta0072.seg_B2,180742.0,182530.0
4957,e0,cta0072.seg_B2,182530.0,186404.0
4958,ch,cta0072.seg_B2,186404.0,190224.0
4959,i4,cta0072.seg_B2,190224.0,191350.0
4960,t,cta0072.seg_B2,191350.0,195108.0
4961,u4,cta0072.seg_B2,195108.0,197572.0
4962,j,cta0072.seg_B2,197572.0,199958.0
4963,s,cta0072.seg_B2,199958.0,203926.0
4964,k,cta0072.seg_B2,203926.0,208128.0
4965,a0,cta0072.seg_B2,208128.0,213852.0
4966,t',cta0072.seg_B2,213852.0,217860.0
4967,i4,cta0072.seg_B2,217860.0,220360.0
4968,r,cta0072.seg_B2,220360.0,222962.0
4969,t',cta0072.seg_B2,222962.0,229236.0
4970,s,cta0072.seg_B2,240358.0,243108.0
4971,l,cta0072.seg_B2,243108.0,246166.0
4972,u1,cta0072.seg_B2,246166.0,249562.0
4973,zh,cta0072.seg_B2,249562.0,252956.0
