id,items_,filename,from_,to_
4412,a4,cta0058.seg_B1,94802.0,96782.0
4413,a1,cta0058.seg_B1,96782.0,99948.0
4414,n,cta0058.seg_B1,99948.0,103148.0
4415,a0,cta0058.seg_B1,103148.0,106376.0
4416,d,cta0058.seg_B1,106376.0,109834.0
4417,y1,cta0058.seg_B1,109834.0,111536.0
4418,g,cta0058.seg_B1,111536.0,114802.0
4419,y1,cta0058.seg_B1,114802.0,116692.0
4420,v,cta0058.seg_B1,116692.0,119330.0
4421,a1,cta0058.seg_B1,119330.0,122062.0
4422,r',cta0058.seg_B1,122062.0,124102.0
4423,i0,cta0058.seg_B1,124102.0,126818.0
4424,d,cta0058.seg_B1,126818.0,129214.0
4425,d,cta0058.seg_B1,129214.0,132028.0
4426,y1,cta0058.seg_B1,132028.0,133304.0
4427,k,cta0058.seg_B1,133304.0,137384.0
4428,a1,cta0058.seg_B1,137384.0,140730.0
4429,n,cta0058.seg_B1,140730.0,143268.0
4430,c,cta0058.seg_B1,143268.0,149232.0
4431,a0,cta0058.seg_B1,149232.0,155184.0
4432,v,cta0058.seg_B1,213916.0,218820.0
4433,a1,cta0058.seg_B1,218820.0,221854.0
4434,p',cta0058.seg_B1,221854.0,226018.0
4435,e0,cta0058.seg_B1,226018.0,229748.0
4436,r,cta0058.seg_B1,229748.0,231854.0
4437,v,cta0058.seg_B1,231854.0,234182.0
4438,y4,cta0058.seg_B1,234182.0,238504.0
4439,h,cta0058.seg_B1,238504.0,247428.0
4440,t,cta0058.seg_B1,254960.0,258418.0
4441,y0,cta0058.seg_B1,258418.0,260824.0
4442,u1,cta0058.seg_B1,260824.0,264598.0
4443,zh,cta0058.seg_B1,264598.0,267938.0
4444,e0,cta0058.seg_B1,267938.0,269998.0
4445,n,cta0058.seg_B1,269998.0,272768.0
4446,y1,cta0058.seg_B1,272768.0,274908.0
4447,ch,cta0058.seg_B1,274908.0,280164.0
4448,i1,cta0058.seg_B1,280164.0,281776.0
4449,n,cta0058.seg_B1,281776.0,285364.0
4450,a0,cta0058.seg_B1,285364.0,289180.0
4451,l,cta0058.seg_B1,289180.0,291526.0
4452,e0,cta0058.seg_B1,291526.0,294116.0
4453,t,cta0058.seg_B1,294116.0,296928.0
4454,y4,cta0058.seg_B1,296928.0,298544.0
4455,t,cta0058.seg_B1,298544.0,302206.0
4456,r,cta0058.seg_B1,302206.0,303786.0
4457,y1,cta0058.seg_B1,303786.0,305314.0
4458,z,cta0058.seg_B1,305314.0,308074.0
4459,g,cta0058.seg_B1,308074.0,310752.0
4460,a1,cta0058.seg_B1,310752.0,314704.0
4461,v,cta0058.seg_B1,314704.0,317964.0
4462,o0,cta0058.seg_B1,317964.0,321026.0
4463,r,cta0058.seg_B1,321026.0,323778.0
4464,p,cta0058.seg_B1,323778.0,327902.0
4465,r,cta0058.seg_B1,327902.0,329066.0
4466,a0,cta0058.seg_B1,329066.0,333024.0
4467,v,cta0058.seg_B1,333024.0,335628.0
4468,d,cta0058.seg_B1,335628.0,338450.0
4469,a4,cta0058.seg_B1,338450.0,340980.0
4470,zh,cta0058.seg_B1,340980.0,344658.0
4471,e4,cta0058.seg_B1,344658.0,350564.0
4472,m,cta0059.seg_B1,0.0,4680.0
4473,n,cta0059.seg_B1,4680.0,7156.0
4474,o0,cta0059.seg_B1,7156.0,9816.0
4475,g,cta0059.seg_B1,9816.0,13406.0
4476,a4,cta0059.seg_B1,13406.0,16276.0
4477,r,cta0059.seg_B1,16276.0,17560.0
4478,a0,cta0059.seg_B1,17560.0,22934.0
4479,s,cta0059.seg_B1,22934.0,26748.0
4480,n,cta0059.seg_B1,26748.0,28476.0
4481,y1,cta0059.seg_B1,28476.0,30890.0
4482,ch,cta0059.seg_B1,30890.0,36552.0
4483,i1,cta0059.seg_B1,36552.0,38166.0
4484,n,cta0059.seg_B1,38166.0,41610.0
4485,a0,cta0059.seg_B1,41610.0,44622.0
4486,l,cta0059.seg_B1,44622.0,48986.0
4487,a1,cta0060.seg_B1,0.0,3782.0
4488,v,cta0060.seg_B1,3782.0,6850.0
4489,a2,cta0060.seg_B1,6850.0,8918.0
4490,f,cta0060.seg_B1,8918.0,11582.0
4491,t,cta0060.seg_B1,11582.0,15054.0
4492,a1,cta0060.seg_B1,15054.0,18604.0
4493,r,cta0060.seg_B1,18604.0,20238.0
4494,y0,cta0060.seg_B1,20238.0,25348.0
4495,h,cta0060.seg_B1,25348.0,32380.0
4496,e0,cta0060.seg_B1,53138.0,56984.0
4497,t,cta0060.seg_B1,56984.0,60252.0
4498,e4,cta0060.seg_B1,60252.0,63018.0
4499,n,cta0060.seg_B1,63018.0,66304.0
4500,u0,cta0060.seg_B1,66304.0,70040.0
4501,zh,cta0060.seg_B1,70040.0,73706.0
4502,n,cta0060.seg_B1,73706.0,76298.0
4503,e4,cta0060.seg_B1,76298.0,78688.0
4504,f,cta0060.seg_B1,78688.0,82592.0
4505,s',cta0060.seg_B1,82592.0,88836.0
4506,e0,cta0060.seg_B1,88836.0,93780.0
4507,m,cta0060.seg_B1,93780.0,96844.0
4508,n,cta0060.seg_B1,96844.0,99778.0
4509,a0,cta0060.seg_B1,99778.0,105112.0
4510,m,cta0060.seg_B1,105112.0,109244.0
4511,i1,cta0060.seg_B1,129668.0,134366.0
4512,f,cta0060.seg_B1,134366.0,138496.0
4513,p',cta0060.seg_B1,138496.0,142894.0
4514,e0,cta0060.seg_B1,142894.0,147390.0
4515,r,cta0060.seg_B1,147390.0,149104.0
4516,v,cta0060.seg_B1,149104.0,152198.0
4517,u4,cta0060.seg_B1,152198.0,156636.0
4518,u4,cta0060.seg_B1,156636.0,159978.0
4519,o0,cta0060.seg_B1,159978.0,163262.0
4520,ch,cta0060.seg_B1,163262.0,168456.0
4521,i4,cta0060.seg_B1,168456.0,169258.0
4522,r',cta0060.seg_B1,169258.0,170750.0
4523,i4,cta0060.seg_B1,170750.0,173498.0
4524,t',cta0060.seg_B1,173498.0,176156.0
4525,t,cta0060.seg_B1,176156.0,179228.0
4526,v,cta0060.seg_B1,179228.0,181170.0
4527,a1,cta0060.seg_B1,181170.0,185166.0
4528,j,cta0060.seg_B1,185166.0,187600.0
4529,e0,cta0060.seg_B1,187600.0,190862.0
4530,m,cta0060.seg_B1,190862.0,196010.0
4531,a0,cta0060.seg_B1,196010.0,202632.0
4532,m',cta0060.seg_B1,202632.0,206844.0
4533,e4,cta0060.seg_B1,206844.0,212264.0
4534,v',cta0061.seg_B1,0.0,6188.0
4535,i0,cta0061.seg_B1,6188.0,10700.0
4536,t',cta0061.seg_B1,10700.0,15864.0
4537,k,cta0061.seg_B1,15864.0,19942.0
4538,a4,cta0061.seg_B1,19942.0,21572.0
4539,r,cta0061.seg_B1,21572.0,23420.0
4540,a1,cta0061.seg_B1,23420.0,27638.0
4541,d,cta0061.seg_B1,27638.0,31046.0
4542,n,cta0061.seg_B1,31046.0,34314.0
4543,o0,cta0061.seg_B1,34314.0,37904.0
4544,j,cta0061.seg_B1,37904.0,40678.0
4545,m,cta0061.seg_B1,40678.0,44982.0
4546,o0,cta0061.seg_B1,44982.0,47802.0
4547,j,cta0061.seg_B1,47802.0,51662.0
4548,j,cta0061.seg_B1,70264.0,74356.0
4549,a0,cta0061.seg_B1,74356.0,78050.0
4550,zh,cta0061.seg_B1,78050.0,80318.0
4551,y4,cta0061.seg_B1,80318.0,82998.0
4552,t',cta0061.seg_B1,82998.0,86922.0
4553,i1,cta0061.seg_B1,86922.0,87850.0
4554,b',cta0061.seg_B1,87850.0,90772.0
4555,a0,cta0061.seg_B1,90772.0,94754.0
4556,p,cta0061.seg_B1,94754.0,98688.0
4557,y1,cta0061.seg_B1,98688.0,100984.0
4558,n',cta0061.seg_B1,100984.0,103442.0
4559,i1,cta0061.seg_B1,103442.0,106684.0
4560,m,cta0061.seg_B1,106684.0,111164.0
4561,a0,cta0061.seg_B1,111164.0,118344.0
4562,j,cta0061.seg_B1,118344.0,121310.0
4563,u4,cta0061.seg_B1,121310.0,126878.0
4564,i1,cta0061.seg_B1,135214.0,139752.0
4565,zh,cta0061.seg_B1,139752.0,143496.0
4566,y1,cta0061.seg_B1,143496.0,146316.0
4567,l',cta0061.seg_B1,146316.0,149510.0
4568,e0,cta0061.seg_B1,149510.0,154642.0
4569,u4,cta0061.seg_B1,154642.0,157502.0
4570,k,cta0061.seg_B1,157502.0,161846.0
4571,a0,cta0061.seg_B1,161846.0,165040.0
4572,k,cta0061.seg_B1,165040.0,168506.0
4573,n',cta0061.seg_B1,168506.0,171722.0
4574,i1,cta0061.seg_B1,171722.0,173794.0
4575,k,cta0061.seg_B1,173794.0,177282.0
4576,t,cta0061.seg_B1,177282.0,181956.0
4577,o0,cta0061.seg_B1,181956.0,189474.0
4578,i1,cta0061.seg_B1,201494.0,207088.0
4579,j,cta0061.seg_B1,207088.0,211572.0
4580,a0,cta0061.seg_B1,211572.0,216196.0
4581,g,cta0061.seg_B1,216196.0,219428.0
4582,o1,cta0061.seg_B1,219428.0,221448.0
4583,v,cta0061.seg_B1,221448.0,223810.0
4584,a1,cta0061.seg_B1,223810.0,227590.0
4585,r',cta0061.seg_B1,227590.0,229490.0
4586,u0,cta0061.seg_B1,229490.0,238440.0
4587,e0,cta0061.seg_B1,249404.0,255222.0
4588,t,cta0061.seg_B1,255222.0,259930.0
4589,o4,cta0061.seg_B1,259930.0,262498.0
4590,n,cta0061.seg_B1,262498.0,266816.0
4591,u0,cta0061.seg_B1,266816.0,273246.0
4592,zh,cta0061.seg_B1,273246.0,278000.0
4593,n,cta0061.seg_B1,278000.0,280550.0
4594,a4,cta0061.seg_B1,280550.0,286520.0
4595,p,cta0062.seg_B1,0.0,2568.0
4596,a1,cta0062.seg_B1,2568.0,7308.0
4597,v',cta0062.seg_B1,7308.0,11464.0
4598,e0,cta0062.seg_B1,11464.0,17826.0
4599,r',cta0062.seg_B1,17826.0,22150.0
4600,a1,cta0063.seg_B1,0.0,4546.0
4601,n,cta0063.seg_B1,4546.0,8218.0
4602,a0,cta0063.seg_B1,8218.0,12754.0
4603,a1,cta0063.seg_B1,12754.0,14442.0
4604,b,cta0063.seg_B1,14442.0,19062.0
4605,n',cta0063.seg_B1,19062.0,22018.0
4606,i1,cta0063.seg_B1,22018.0,25452.0
4607,l,cta0063.seg_B1,25452.0,28978.0
4608,a0,cta0063.seg_B1,28978.0,34490.0
4609,e1,cta0063.seg_B1,34490.0,38282.0
4610,v,cta0063.seg_B1,38282.0,41992.0
4611,o0,cta0063.seg_B1,41992.0,49442.0
4612,j,cta0064.seg_B1,0.0,4458.0
4613,i1,cta0064.seg_B1,4458.0,7682.0
4614,j,cta0064.seg_B1,7682.0,10590.0
4615,o0,cta0064.seg_B1,10590.0,14710.0
4616,r,cta0064.seg_B1,14710.0,16758.0
4617,u0,cta0064.seg_B1,16758.0,21338.0
4618,k',cta0064.seg_B1,21338.0,26584.0
4619,i4,cta0064.seg_B1,26584.0,29656.0
4620,s',cta0064.seg_B1,29656.0,34276.0
4621,t',cta0064.seg_B1,34276.0,37946.0
4622,i0,cta0064.seg_B1,37946.0,40342.0
4623,s,cta0064.seg_B1,40342.0,43152.0
4624,k',cta0064.seg_B1,43152.0,48754.0
4625,u4,cta0064.seg_B1,48754.0,50322.0
4626,v,cta0064.seg_B1,50322.0,52610.0
4627,u4,cta0064.seg_B1,52610.0,54442.0
4628,l',cta0064.seg_B1,54442.0,57280.0
4629,i4,cta0064.seg_B1,57280.0,60348.0
4630,i1,cta0064.seg_B1,60348.0,62890.0
4631,v,cta0064.seg_B1,62890.0,66674.0
4632,o0,cta0064.seg_B1,66674.0,70432.0
4633,f',cta0064.seg_B1,70432.0,73958.0
4634,s',cta0064.seg_B1,73958.0,78434.0
4635,o0,cta0064.seg_B1,78434.0,81596.0
4636,s',cta0064.seg_B1,81596.0,86744.0
4637,i1,cta0064.seg_B1,86744.0,88104.0
4638,l',cta0064.seg_B1,88104.0,91238.0
4639,n',cta0064.seg_B1,91238.0,96854.0
4640,e0,cta0064.seg_B1,96854.0,101464.0
4641,e4,cta0064.seg_B1,101464.0,107992.0
4642,o0,cta0065.seg_B1,0.0,4768.0
4643,n,cta0065.seg_B1,4768.0,8032.0
4644,z,cta0065.seg_B1,8032.0,12662.0
4645,n,cta0065.seg_B1,12662.0,16002.0
4646,a0,cta0065.seg_B1,16002.0,22260.0
4647,l,cta0065.seg_B1,22260.0,27298.0
4648,e0,cta0065.seg_B1,47976.0,52168.0
4649,t,cta0065.seg_B1,52168.0,54962.0
4650,e4,cta0065.seg_B1,54962.0,56570.0
4651,v,cta0065.seg_B1,56570.0,59970.0
4652,n',cta0065.seg_B1,59970.0,62440.0
4653,i1,cta0065.seg_B1,62440.0,65140.0
4654,z,cta0065.seg_B1,65140.0,68714.0
4655,a0,cta0065.seg_B1,68714.0,72834.0
4656,p,cta0065.seg_B1,72834.0,77008.0
4657,n,cta0065.seg_B1,77008.0,79372.0
4658,e4,cta0065.seg_B1,79372.0,82192.0
4659,i4,cta0065.seg_B1,82192.0,84352.0
4660,l',cta0065.seg_B1,84352.0,86966.0
4661,u1,cta0065.seg_B1,86966.0,89742.0
4662,b,cta0065.seg_B1,89742.0,92874.0
4663,o0,cta0065.seg_B1,92874.0,97840.0
4664,f',cta0065.seg_B1,97840.0,103400.0
4665,n',cta0065.seg_B1,103400.0,107202.0
4666,i1,cta0065.seg_B1,107202.0,109322.0
4667,p,cta0065.seg_B1,109322.0,113206.0
4668,a1,cta0065.seg_B1,113206.0,117222.0
4669,d',cta0065.seg_B1,117222.0,124362.0
4670,e0,cta0065.seg_B1,124362.0,129404.0
4671,l',cta0065.seg_B1,129404.0,132736.0
4672,n,cta0065.seg_B1,132736.0,136296.0
4673,a4,cta0065.seg_B1,136296.0,141506.0
4674,n,cta0066.seg_B1,0.0,5318.0
4675,o0,cta0066.seg_B1,5318.0,8116.0
4676,p,cta0066.seg_B1,8116.0,11406.0
4677,a1,cta0066.seg_B1,11406.0,14568.0
4678,ch,cta0066.seg_B1,14568.0,19370.0
4679,u0,cta0066.seg_B1,19370.0,23202.0
4680,s,cta0066.seg_B1,23202.0,26564.0
4681,t,cta0066.seg_B1,26564.0,29652.0
4682,o4,cta0066.seg_B1,29652.0,32576.0
4683,u4,cta0066.seg_B1,32576.0,35622.0
4684,l,cta0066.seg_B1,35622.0,39720.0
4685,r,cta0066.seg_B1,39720.0,41712.0
4686,a2,cta0066.seg_B1,41712.0,43898.0
4687,z,cta0066.seg_B1,43898.0,46418.0
4688,d,cta0066.seg_B1,46418.0,49178.0
4689,r,cta0066.seg_B1,49178.0,50946.0
4690,a1,cta0066.seg_B1,50946.0,55190.0
4691,zh,cta0066.seg_B1,55190.0,58254.0
4692,e0,cta0066.seg_B1,58254.0,63650.0
4693,n',cta0066.seg_B1,63650.0,67566.0
4694,i4,cta0066.seg_B1,67566.0,71076.0
4695,e4,cta0066.seg_B1,71076.0,75946.0
4696,i1,cta0066.seg_B1,89338.0,92860.0
4697,a2,cta0066.seg_B1,92860.0,96818.0
4698,t,cta0066.seg_B1,96818.0,100384.0
4699,a1,cta0066.seg_B1,100384.0,104040.0
4700,d',cta0066.seg_B1,104040.0,107494.0
4701,v',cta0066.seg_B1,107494.0,110690.0
4702,i0,cta0066.seg_B1,110690.0,114890.0
4703,n,cta0066.seg_B1,114890.0,118570.0
4704,u4,cta0066.seg_B1,118570.0,123664.0
4705,l,cta0066.seg_B1,123664.0,126502.0
4706,l',cta0066.seg_B1,126502.0,128384.0
4707,e0,cta0066.seg_B1,128384.0,132830.0
4708,n,cta0066.seg_B1,132830.0,135454.0
4709,u4,cta0066.seg_B1,135454.0,139050.0
4710,l,cta0066.seg_B1,139050.0,142640.0
4711,o0,cta0066.seg_B1,142640.0,145298.0
4712,k,cta0066.seg_B1,145298.0,149334.0
4713,t',cta0066.seg_B1,149334.0,154326.0
4714,e4,cta0066.seg_B1,154326.0,155834.0
4715,m,cta0066.seg_B1,155834.0,160346.0
4716,t,cta0067.seg_B1,0.0,2764.0
4717,y0,cta0067.seg_B1,2764.0,6228.0
4718,n',cta0067.seg_B1,6228.0,9418.0
4719,i1,cta0067.seg_B1,9418.0,12014.0
4720,d,cta0067.seg_B1,12014.0,15464.0
4721,a1,cta0067.seg_B1,15464.0,19986.0
4722,l,cta0067.seg_B1,19986.0,22754.0
4723,zh,cta0067.seg_B1,22754.0,26984.0
4724,n,cta0067.seg_B1,26984.0,30268.0
4725,a0,cta0067.seg_B1,30268.0,34442.0
4726,b,cta0067.seg_B1,34442.0,37754.0
4727,u1,cta0067.seg_B1,37754.0,39868.0
4728,l,cta0067.seg_B1,39868.0,41508.0
4729,a0,cta0067.seg_B1,41508.0,44410.0
4730,s',cta0067.seg_B1,44410.0,48932.0
4731,i1,cta0067.seg_B1,48932.0,50638.0
4732,ch,cta0067.seg_B1,50638.0,55250.0
4733,a0,cta0067.seg_B1,55250.0,59448.0
4734,s,cta0067.seg_B1,59448.0,62326.0
4735,n,cta0067.seg_B1,62326.0,64084.0
4736,y1,cta0067.seg_B1,64084.0,67064.0
4737,ch,cta0067.seg_B1,67064.0,71792.0
4738,i1,cta0067.seg_B1,71792.0,74538.0
4739,n,cta0067.seg_B1,74538.0,77078.0
4740,a0,cta0067.seg_B1,77078.0,81766.0
4741,t',cta0067.seg_B1,81766.0,86442.0
4742,p,cta0067.seg_B1,86442.0,89900.0
4743,y1,cta0067.seg_B1,89900.0,91588.0
4744,f,cta0067.seg_B1,91588.0,93584.0
4745,t,cta0067.seg_B1,93584.0,96658.0
4746,a1,cta0067.seg_B1,96658.0,99396.0
4747,r',cta0067.seg_B1,99396.0,101400.0
4748,i0,cta0067.seg_B1,101400.0,104240.0
4749,l,cta0067.seg_B1,104240.0,106516.0
4750,o0,cta0067.seg_B1,106516.0,109204.0
4751,n,cta0067.seg_B1,109204.0,112496.0
4752,u1,cta0067.seg_B1,112496.0,114444.0
4753,g,cta0067.seg_B1,114444.0,118620.0
4754,r',cta0067.seg_B1,118620.0,120588.0
4755,u0,cta0067.seg_B1,120588.0,124334.0
4756,m,cta0067.seg_B1,124334.0,127748.0
4757,a4,cta0067.seg_B1,127748.0,133904.0
4758,n,cta0068.seg_B1,0.0,4158.0
4759,u1,cta0068.seg_B1,4158.0,7560.0
4760,h,cta0068.seg_B1,7560.0,12524.0
4761,a2,cta0068.seg_B1,12524.0,14324.0
4762,r,cta0068.seg_B1,14324.0,15942.0
4763,a1,cta0068.seg_B1,15942.0,20588.0
4764,sh,cta0068.seg_B1,20588.0,28212.0
4765,o0,cta0068.seg_B1,28212.0,36246.0
4766,n,cta0068.seg_B1,55784.0,59922.0
4767,u1,cta0068.seg_B1,59922.0,64100.0
4768,i1,cta0068.seg_B1,64100.0,67442.0
4769,z,cta0068.seg_B1,67442.0,71490.0
4770,v',cta0068.seg_B1,71490.0,74150.0
4771,i1,cta0068.seg_B1,74150.0,76976.0
4772,n',cta0068.seg_B1,76976.0,81014.0
4773,i0,cta0068.seg_B1,81014.0,84270.0
4774,m',cta0068.seg_B1,84270.0,88190.0
4775,i1,cta0068.seg_B1,88190.0,90526.0
4776,n',cta0068.seg_B1,90526.0,94484.0
4777,a0,cta0068.seg_B1,94484.0,100678.0
4778,n,cta0069.seg_B1,0.0,2554.0
4779,o0,cta0069.seg_B1,2554.0,5522.0
4780,j,cta0069.seg_B1,5522.0,9314.0
4781,a0,cta0069.seg_B1,9314.0,13552.0
4782,zh,cta0069.seg_B1,13552.0,15734.0
4783,y4,cta0069.seg_B1,15734.0,18826.0
4784,z,cta0069.seg_B1,18826.0,21942.0
4785,a1,cta0069.seg_B1,21942.0,25330.0
4786,b,cta0069.seg_B1,25330.0,28696.0
4787,o0,cta0069.seg_B1,28696.0,32136.0
4788,ch,cta0069.seg_B1,32136.0,36244.0
4789,u4,cta0069.seg_B1,36244.0,38776.0
4790,s',cta0069.seg_B1,38776.0,42434.0
4791,n',cta0069.seg_B1,42434.0,45808.0
4792,e1,cta0069.seg_B1,45808.0,49038.0
4793,a1,cta0069.seg_B1,49038.0,51266.0
4794,s',cta0069.seg_B1,51266.0,57306.0
4795,i1,cta0069.seg_B1,57306.0,58956.0
4796,b,cta0069.seg_B1,58956.0,63574.0
4797,e0,cta0069.seg_B1,63574.0,71078.0
4798,p,cta0069.seg_B1,76866.0,80620.0
4799,r,cta0069.seg_B1,80620.0,82806.0
4800,a0,cta0069.seg_B1,82806.0,88060.0
4801,v,cta0069.seg_B1,88060.0,90988.0
4802,d,cta0069.seg_B1,90988.0,93062.0
4803,e4,cta0069.seg_B1,93062.0,95366.0
4804,zh,cta0069.seg_B1,95366.0,99544.0
4805,e4,cta0069.seg_B1,99544.0,104056.0
4806,z,cta0070.seg_B1,0.0,5824.0
4807,a2,cta0070.seg_B1,5824.0,9020.0
4808,m,cta0070.seg_B1,9020.0,12382.0
4809,a1,cta0070.seg_B1,12382.0,15314.0
4810,l,cta0070.seg_B1,15314.0,17930.0
4811,ch,cta0070.seg_B1,17930.0,27298.0
4812,i0,cta0070.seg_B1,27298.0,33786.0
4813,p,cta0070.seg_B1,42968.0,47158.0
4814,a1,cta0070.seg_B1,47158.0,50772.0
4815,ch,cta0070.seg_B1,50772.0,56274.0
4816,t',cta0070.seg_B1,56274.0,60370.0
4817,i0,cta0070.seg_B1,60370.0,62586.0
4818,k,cta0070.seg_B1,62586.0,66142.0
4819,r',cta0070.seg_B1,66142.0,68276.0
4820,i0,cta0070.seg_B1,68276.0,70496.0
4821,k,cta0070.seg_B1,70496.0,74274.0
4822,n,cta0070.seg_B1,74274.0,76834.0
4823,u4,cta0070.seg_B1,76834.0,79194.0
4824,l,cta0070.seg_B1,79194.0,81728.0
4825,u0,cta0070.seg_B1,81728.0,84056.0
4826,n,cta0070.seg_B1,84056.0,86176.0
4827,sh,cta0070.seg_B1,86176.0,92608.0
4828,o0,cta0070.seg_B1,92608.0,95902.0
4829,p,cta0070.seg_B1,95902.0,99832.0
4830,e4,cta0070.seg_B1,99832.0,100872.0
4831,t,cta0070.seg_B1,100872.0,104906.0
4832,a4,cta0070.seg_B1,104906.0,107024.0
4833,m,cta0070.seg_B1,107024.0,111500.0
4834,l',cta0071.seg_B1,0.0,4390.0
4835,e0,cta0071.seg_B1,4390.0,9012.0
4836,n,cta0071.seg_B1,9012.0,12054.0
4837,a4,cta0071.seg_B1,12054.0,14164.0
4838,a1,cta0071.seg_B1,14164.0,16048.0
4839,t,cta0071.seg_B1,16048.0,19160.0
4840,a1,cta0071.seg_B1,19160.0,22026.0
4841,sh,cta0071.seg_B1,22026.0,27338.0
4842,l,cta0071.seg_B1,27338.0,29468.0
4843,a0,cta0071.seg_B1,29468.0,32170.0
4844,k,cta0071.seg_B1,32170.0,35252.0
4845,t,cta0071.seg_B1,35252.0,38528.0
4846,a1,cta0071.seg_B1,38528.0,42124.0
4847,h,cta0071.seg_B1,42124.0,45472.0
4848,t',cta0071.seg_B1,45472.0,51050.0
4849,i0,cta0071.seg_B1,51050.0,54642.0
4850,i1,cta0071.seg_B1,54642.0,57042.0
4851,p,cta0071.seg_B1,57042.0,61918.0
4852,r,cta0071.seg_B1,61918.0,63494.0
4853,y1,cta0071.seg_B1,63494.0,64854.0
4854,d,cta0071.seg_B1,64854.0,67202.0
4855,a1,cta0071.seg_B1,67202.0,70280.0
4856,l,cta0071.seg_B1,70280.0,73464.0
4857,zh,cta0071.seg_B1,73464.0,76720.0
4858,a0,cta0071.seg_B1,76720.0,80812.0
4859,l,cta0071.seg_B1,80812.0,83658.0
4860,a4,cta0071.seg_B1,83658.0,85422.0
4861,r,cta0071.seg_B1,85422.0,86544.0
4862,a1,cta0071.seg_B1,86544.0,89450.0
4863,s,cta0071.seg_B1,89450.0,93154.0
4864,k,cta0071.seg_B1,93154.0,96266.0
4865,l,cta0071.seg_B1,96266.0,98240.0
4866,a0,cta0071.seg_B1,98240.0,101684.0
4867,d,cta0071.seg_B1,101684.0,103930.0
4868,y4,cta0071.seg_B1,103930.0,104402.0
4869,v,cta0071.seg_B1,104402.0,106662.0
4870,y4,cta0071.seg_B1,106662.0,109142.0
4871,t',cta0071.seg_B1,109142.0,112342.0
4872,p,cta0071.seg_B1,112342.0,115842.0
4873,a1,cta0071.seg_B1,115842.0,120100.0
4874,s',cta0071.seg_B1,120100.0,123276.0
4875,t',cta0071.seg_B1,123276.0,127638.0
4876,e0,cta0071.seg_B1,127638.0,130898.0
4877,l',cta0071.seg_B1,130898.0,133068.0
4878,m,cta0071.seg_B1,133068.0,137614.0
4879,o0,cta0071.seg_B1,137614.0,142350.0
4880,l,cta0071.seg_B1,142350.0,144390.0
4881,ch,cta0071.seg_B1,144390.0,151656.0
4882,a4,cta0071.seg_B1,151656.0,157780.0
4883,a1,cta0072.seg_B1,0.0,4680.0
4884,n,cta0072.seg_B1,4680.0,8918.0
4885,a0,cta0072.seg_B1,8918.0,12136.0
4886,v,cta0072.seg_B1,12136.0,15572.0
4887,y0,cta0072.seg_B1,15572.0,19038.0
4888,n,cta0072.seg_B1,19038.0,22176.0
4889,u4,cta0072.seg_B1,22176.0,24884.0
4890,l,cta0072.seg_B1,24884.0,27962.0
4891,y4,cta0072.seg_B1,27962.0,30498.0
4892,y1,cta0072.seg_B1,30498.0,34500.0
4893,z,cta0072.seg_B1,34500.0,38566.0
4894,j,cta0072.seg_B1,38566.0,42244.0
4895,a0,cta0072.seg_B1,42244.0,46304.0
4896,sc,cta0072.seg_B1,46304.0,52608.0
4897,i4,cta0072.seg_B1,52608.0,53410.0
4898,k,cta0072.seg_B1,53410.0,57732.0
4899,a4,cta0072.seg_B1,57732.0,60124.0
4900,s,cta0072.seg_B1,60124.0,64700.0
4901,t,cta0072.seg_B1,64700.0,67734.0
4902,a1,cta0072.seg_B1,67734.0,70456.0
4903,j,cta0072.seg_B1,70456.0,74110.0
4904,a0,cta0072.seg_B1,74110.0,76844.0
4905,f,cta0072.seg_B1,76844.0,79908.0
4906,sh,cta0072.seg_B1,79908.0,83796.0
4907,y4,cta0072.seg_B1,83796.0,85112.0
4908,v,cta0072.seg_B1,85112.0,87376.0
4909,o4,cta0072.seg_B1,87376.0,90414.0
4910,v,cta0072.seg_B1,90414.0,93082.0
4911,g,cta0072.seg_B1,93082.0,96684.0
4912,y1,cta0072.seg_B1,96684.0,97756.0
4913,l,cta0072.seg_B1,97756.0,100132.0
4914,a1,cta0072.seg_B1,100132.0,103772.0
4915,v,cta0072.seg_B1,103772.0,106270.0
4916,a0,cta0072.seg_B1,106270.0,109146.0
4917,h,cta0072.seg_B1,109146.0,112050.0
4918,t,cta0072.seg_B1,112050.0,116406.0
4919,a1,cta0072.seg_B1,116406.0,119906.0
4920,h,cta0072.seg_B1,119906.0,123558.0
4921,t,cta0072.seg_B1,123558.0,128186.0
4922,y0,cta0072.seg_B1,128186.0,134332.0
4923,t,cta0072.seg_B1,149014.0,152970.0
4924,o0,cta0072.seg_B1,152970.0,157216.0
4925,l,cta0072.seg_B1,157216.0,162070.0
4926,s,cta0072.seg_B1,162070.0,166608.0
4927,t,cta0072.seg_B1,166608.0,169942.0
4928,u4,cta0072.seg_B1,169942.0,172666.0
4929,u4,cta0072.seg_B1,172666.0,175468.0
4930,k,cta0072.seg_B1,175468.0,180742.0
4931,l',cta0072.seg_B1,180742.0,182530.0
4932,e0,cta0072.seg_B1,182530.0,186404.0
4933,ch,cta0072.seg_B1,186404.0,190224.0
4934,i4,cta0072.seg_B1,190224.0,191350.0
4935,t,cta0072.seg_B1,191350.0,195108.0
4936,u4,cta0072.seg_B1,195108.0,197572.0
4937,u4,cta0072.seg_B1,197572.0,199958.0
4938,s,cta0072.seg_B1,199958.0,203926.0
4939,k,cta0072.seg_B1,203926.0,208128.0
